"","X","huc12","states","name","areasqkm","areaacres"
"69913","69913","041402011401","NY","Pond Brook",45.39,11217.09
"69914","69914","041402011402","NY","Black Brook",48.05,11874.53
"69915","69915","041402011403","NY","Melvin Brook-Clyde River",121.94,30131.48
"69916","69916","041402011405","NY","Sleepy Hollow-Clyde River",68.02,16808.33
"69917","69917","041402011407","NY","Kipp Island-Seneca River",55.39,13686.68
"69918","69918","041402011408","NY","Black Creek",105.41,26048.55
"69919","69919","041402011409","NY","Howland Island-Seneca River",122.07,30163.85
"69920","69920","041402011501","NY","Otisco Lake",109.62,27087.51
"69921","69921","041402011502","NY","Tyler Hollow-Ninemile Creek",80.8,19965.13
"69922","69922","041402011503","NY","Geddes Brook-Ninemile Creek",109.11,26960.74
"69923","69923","041402011504","NY","Headwaters Onondaga Creek",107.99,26683.96
"69924","69924","041402011505","NY","West  Branch Onondaga Creek",68.83,17008.55
"69925","69925","041402011506","NY","Hemlock Creek-Onondaga Creek",53.35,13184.24
"69926","69926","041402011507","NY","Furnace Brook-Onondaga Creek",55.29,13661.7
"69927","69927","041402011508","NY","North Branch Ley Creek",54.54,13477.47
"69928","69928","041402011509","NY","Onondaga Lake",107.33,26522.19
"69929","69929","041402011601","NY","Putnam Brook",66.14,16343.25
"69930","69930","041402011602","NY","Cold Spring Brook",66.22,16364.06
"69957","69957","020501010402","NY","Middle Brook",91.45,22597.93
"70014","70014","041402011603","NY","Muskrat Creek",64.39,15910.3
"70038","70038","041402011604","NY","Grout Brook-Skaneateles Lake",113.13,27956.03
"70039","70039","020501010404","NY","Kortright Creek",72.7,17964.45
"70041","70041","020501010405","NY","Middle Charlotte Creek",113.52,28052.59
"70043","70043","041402011605","NY","Outlet Skaneateles Lake",75.5,18656.72
"70045","70045","041402011606","NY","Skaneateles Creek",65.61,16213.35
"70046","70046","041402011607","NY","Stark Pond-Seneca River",58.98,14574.66
"70047","70047","041402011608","NY","Carpenters Brook",62.38,15414.17
"70048","70048","041402011609","NY","Dead Creek",58.39,14428.34
"70049","70049","041402011610","NY","Cross Lake-Seneca River",116.27,28729.76
"70050","70050","041402011611","NY","Crooked Brook-Seneca River",92.26,22797.7
"70153","70153","041402020105","NY","Florence Creek",47.38,11708.69
"70154","70154","041402020102","NY","Headwaters East Branch Fish Creek",116.63,28818.76
"70155","70155","041402020106","NY","Fall Brook-East Branch Fish Creek",48.44,11970.28
"70156","70156","041402020107","NY","East Branch Fish Creek",50.71,12531.09
"70157","70157","041402020201","NY","Headwaters Mad River",79.19,19569.01
"70158","70158","041402020202","NY","Upper West Branch Fish Creek",84.86,20968.19
"70159","70159","041402020203","NY","Mad River",42.82,10581.55
"70213","70213","041402020804","NY","Threemile Creek-Frontal Oneida Lake",39.57,9779.02
"70250","70250","041402020503","NY","Lower Cowaselon Creek",61.36,15163.13
"70251","70251","041402020404","NY","Oneida Creek",84.98,20999.78
"70252","70252","041402020501","NY","Upper Cowaselon Creek",75.39,18628.45
"70253","70253","041402020502","NY","Middle Cowaselon Creek",54.17,13385.92
"70254","70254","041402020504","NY","Canaseraga Creek",86.47,21366.9
"70255","70255","041402020602","NY","West Branch Limestone Creek",64.53,15945.02
"70256","70256","041402020603","NY","Middle Limestone Creek",58.51,14458.46
"70257","70257","041402020605","NY","Butternut Creek",74.35,18371.77
"70258","70258","041402020606","NY","Lower Limestone Creek",52.9,13071.49
"70259","70259","041402020702","NY","Cazenovia Lake-Chittenango Creek",94.35,23314.13
"70260","70260","041402020703","NY","Brinkerhoff Hill-Chittenango Creek",45.83,11324.75
"70261","70261","041402020704","NY","Pools Brook-Chittenango Creek",75.77,18723.21
"70262","70262","041402020705","NY","Chittenango Creek",79.03,19527.87
"70263","70263","041402020801","NY","Hall Brook-Frontal Oneida Lake",46.25,11427.53
"70264","70264","041402020802","NY","Black Creek-Frontal Oneida Lake",60.33,14907.38
"70265","70265","041402020803","NY","Scriba Creek",115.07,28435.49
"70299","70299","041402020807","NY","Mead Creek-Frontal Oneida Lake",83.59,20654.8
"70306","70306","041402020905","NY","Oneida River",105.59,26091.24
"70307","70307","041402030101","NY","Ox Creek",82.19,20309.63
"70376","70376","041402020808","NY","Oneida Lake",207.84,51359.45
"70377","70377","041402020805","NY","Big Bay Creek",64.61,15964.44
"70378","70378","041402020806","NY","Little Bay Creek-Frontal Oneida Lake",34.85,8611.66
"70379","70379","041402020901","NY","Caughdenoy Creek",47.9,11837.35
"70380","70380","041402020902","NY","Mud Creek",78.45,19385.34
"70381","70381","041402020903","NY","Sixmile Creek",73.88,18255.83
"70382","70382","041402030102","NY","Village of Phoenix-Oswego River",75.17,18574.26
"70383","70383","041402030103","NY","Waterhouse Creek-Oswego River",39.38,9730.22
"70384","70384","041402030201","NY","Lake Neatahwanta",47.47,11729.67
"70385","70385","041402030202","NY","Headwaters Black Creek",46.41,11468.87
"70386","70386","041402030203","NY","Black Creek",41.38,10224.84
"70387","70387","041402030204","NY","Oswego River",44.62,11026.94
"70804","70804","020401010306","NY","Sands Creek",46.85,11576.99
"70805","70805","020401010404","NY","Basket Creek",58.35,14419.35
"70806","70806","020401010502","NY","North Branch Callicoon Creek",93.73,23160.41
"70807","70807","020401010503","NY","Upper East Branch Callicoon Creek",85.68,21171.3
"70808","70808","020401010504","NY","Middle East Branch Callicoon Creek",63.19,15615.02
"70809","70809","020401010505","NY","Lower East Branch Callicoon Creek",47.69,11785.38
"70810","70810","020401010603","NY","Tenmile River",126.06,31149.8
"70811","70811","020401020101","NY","Little Beaver Kill",78.39,19370.78
"70908","70908","020401020202","NY","Middle Beaver Kill",126.1,31158.95
"70909","70909","020401020201","NY","Upper Beaver Kill",129.55,32012.62
"70911","70911","020401020203","NY","Tennanah Lake-Trout Brook",51.16,12640.73
"70912","70912","020401020204","NY","Lower Beaver Kill",129.57,32017.74
"70913","70913","020401020301","NY","Batavia Kill",49.91,12332.7
"70914","70914","020401020302","NY","Pleasant Valley Brook-East Branch Delaware River",129.17,31918.39
"70915","70915","020401020303","NY","Vly Creek-Bush Kill",122.29,30219.34
"70916","70916","020401020304","NY","Dry Brook",91.01,22488.67
"70917","70917","020401020305","NY","Platte Kill",91.52,22615
"70918","70918","020401020401","NY","Mill Brook",65.55,16197.96
"70919","70919","020401020402","NY","Tremper Kill-Pepacton Reservoir",97.15,24005.75
"70920","70920","020401020404","NY","Murphy Hill Brook-Pepacton Reservoir",83.36,20597.99
"70921","70921","020401020501","NY","Wilson Hollow Brook-Downs Brook",70.14,17332.55
"70922","70922","020401020502","NY","Trout Brook-East Branch Delaware River",97.42,24071.86
"70923","70923","020401020503","NY","Baxter Brook-East Branch Delaware River",69.19,17097.67
"71008","71008","020401040101","NY","Middle Mongaup River",48.02,11865.66
"71016","71016","020401020505","NY","Fish Creek-East Branch Delaware River",50.07,12372.43
"71017","71017","020401020507","NY","Peas Eddy Brook-East Branch Delaware River",61.81,15273.91
"71018","71018","020401040103","NY","West Branch Mongaup River",69.96,17286.62
"71019","71019","020401040105","NY","Black Lake Creek",99.34,24546.29
"71020","71020","020401040106","NY","Black Brook",50.82,12557.78
"71021","71021","020401040107","NY","Rio Reservoir-Mongaup River",83.19,20557.56
"71022","71022","020401040202","NY","Pine Kill",44.17,10914.06
"71023","71023","020401040203","NY","Basher Kill",79.49,19642.82
"71024","71024","020401040301","NY","West Branch Neversink River",89.22,22047.19
"71025","71025","020401040304","NY","Sheldrake Stream",78.54,19408.28
"71114","71114","020501010102","NY","Herkimer Creek-Canadarago Lake",106.8,26390.75
"71116","71116","020501010103","NY","Oaks Creek",100.63,24866.51
"71118","71118","020501010201","NY","Pleasant Brook",58.62,14485.35
"71119","71119","041402010903","NY","Wilson Creek-Seneca Lake",115.14,28450.6
"71121","71121","041402010904","NY","Castle Creek-Seneca Lake",79.79,19715.32
"71222","71222","041402011002","NY","Middle Fall Creek",64.25,15877.06
"71223","71223","041402010905","NY","Silver Creek-Seneca River",124.83,30846.76
"71224","71224","041402010906","NY","Sucker Brook-Seneca River",66.71,16483.96
"71225","71225","041402011001","NY","Upper Fall Creek",104.85,25909.15
"71226","71226","041402011004","NY","Egypt Creek-Virgil Creek",63.05,15581.07
"71227","71227","041402011005","NY","Lower Fall Creek",59.11,14605.33
"71229","71229","041402011006","NY","Upper Cayuga Inlet",96.77,23912.03
"71230","71230","041402011007","NY","Enfield Creek",79.24,19581.14
"71254","71254","020501010202","NY","Upper Cherry Valley Creek",66.33,16391.14
"80291","80291","011000050604","CT,NY","Great Brook-Housatonic River",103.76,25638.44
"80292","80292","011000050503","CT,NY","Outlet Webatuck Creek",78.66,19436.18
"80293","80293","011000050801","CT,NY","Headwaters Still River",102.48,25323.91
"80329","80329","011000050201","MA,NY","Williams River",114.39,28266.06
"80330","80330","011000050202","MA,NY","Green River",137.84,34061.09
"80337","80337","011000050505","NY","Swamp River",123.8,30591.29
"81146","81146","011000050305","CT,MA,NY","Salmon Creek",98.47,24332.14
"81147","81147","011000050401","CT,NY","Macedonia Brook",45.49,11241.48
"81148","81148","011000050402","CT,NY","Furnace Brook-Housatonic River",160.48,39655.63
"81149","81149","011000050502","CT,NY","Mudge Pond Brook",49.05,12119.31
"85942","85942","020200030604","MA,NY","Green River",111.47,27544.12
"85943","85943","020200060601","MA,NY","West Brook-Kinderhook Creek",104.64,25858.12
"85945","85945","020200060603","MA,NY","Wyomanock Creek",79.28,19589.7
"98565","98565","020200040705","NY","Fulmer Creek",67.63,16712.82
"98566","98566","041402020402","NY","Sconondoa Creek",100.59,24856.87
"98567","98567","020200040202","NY","Upper Oriskany Creek",71.95,17778.99
"98620","98620","020200010607","NY","Alder Brook-Schroon River",59.11,14606.36
"98621","98621","020501011205","NY","Cornell Creek-Susquehanna River",80.49,19888.8
"98622","98622","043001080203","NY","Indian Brook-Lake George",154.96,38291.93
"98623","98623","020200080203","NY","East Branch Wappinger Creek",86.28,21321.04
"98625","98625","020501020102","NY","East Branch Tioughnioga Creek",118.19,29206.41
"98626","98626","041402020904","NY","Lake Temalo-Fish Creek",49.15,12146.45
"98627","98627","020501020103","NY","Labrador Creek",36.78,9088.15
"98628","98628","011000050506","CT,NY","Tenmile River",109.03,26941.86
"98629","98629","020501010403","NY","Upper Charlotte Creek",98.67,24381.58
"98630","98630","020301010105","NY","Furnace Brook-Hudson River",150.97,37306.3
"98632","98632","042900050202","NY","Ermine Brook-Moose Creek",39.61,9788.82
"98682","98682","020501010401","NY","Center Brook",41.12,10160.76
"98715","98715","020501011206","NY","Belden Brook-Susquehanna River",91.73,22666.23
"98727","98727","020501020301","NY","Headwaters Otselic River",111.07,27445.73
"98728","98728","020401010206","NY","Trout Creek",128.24,31688.98
"98729","98729","020200040308","NY","Roberts Creek-Saquoit Creek",91.98,22727.66
"98730","98730","020501011104","NY","Carrs Creek",77.15,19065.12
"98731","98731","020501010101","NY","Ocquionis Creek",58.83,14537.81
"98732","98732","020401010307","NY,PA","Balls Creek-West Branch Delaware River",94.47,23344.47
"98733","98733","020200040902","NY","Headwaters Otsquago Creek",67.74,16738.06
"98734","98734","041402020604","NY","Headwaters Butternut Creek",112.91,27900.23
"98735","98735","020401010205","NY","Beers Brook-West Branch Delaware River",126.87,31350.77
"98736","98736","020401010302","NY","Upper Oquaga Creek",90.29,22311.83
"98738","98738","011000050203","CT,MA,NY","Hubbard Brook",129.81,32076.18
"98739","98739","041402020601","NY","Upper Limestone Creek",83.42,20612.74
"98741","98741","020401010303","NY","Lower Oquaga Creek",84.63,20913.46
"98742","98742","020501010902","NY","West Branch Unadilla River",63.57,15708.29
"98746","98746","020200010106","NY","Newcomb River",51.26,12666.81
"98748","98748","020501020501","NY","Upper Sangerfield River",87.37,21589.22
"98749","98749","020401010101","NY","Town Brook-West Branch Delaware River",83.31,20586.32
"98750","98750","020200080505","NY","Foundry Brook-Hudson River",99.19,24510.65
"98752","98752","041402020701","NY","Headwaters Chittenango Creek",56.97,14077.03
"98754","98754","020200050303","NY","Wharton Hollow Creek",38.66,9551.89
"98755","98755","020200070203","NJ,NY","Upper Pochuck Creek",91.08,22506.68
"98756","98756","020501010601","NY","Cripple Creek",41.69,10301.25
"98758","98758","020200040204","NY","Deans Creek",80.4,19866.93
"98760","98760","020200061001","MA,NY","Headwaters Roeliff Jansen Kill",102.23,25261.61
"99010","99010","011000060405","CT,NY","Horseneck Brook-Frontal Long Island Sound",94.83,23433.7
"99015","99015","020301020202","NY","Sheldrake River-Mamaroneck River",74.18,18329.5
"103069","103069","041504010101","NY","Headwaters Halfway Creek",11929,48.27499294
"103070","103070","041504010102","NY","Hadlock Pond",12382,50.10822052
"103071","103071","041504010103","NY","Halfway Creek",32327,130.8228432
"103072","103072","041504010104","NY","Wood Creek-Lake Champlain Canal",37865,153.2343539
"103073","103073","041504010105","NY","Lake Champlain Canal",33103,133.9632066
"103076","103076","041504010203","NY,VT","Wells Brook-Mettawee River",33443,135.339139
"103077","103077","041504010204","NY,VT","Indian River",23667,95.77703562
"103078","103078","041504010205","NY,VT","Mettawee River",37569,152.0364833
"103133","103133","041504040101","NY","Headwaters East Branch Ausable River",27100,109.669906
"103134","103134","041504040102","NY","Johns Brook",12571,50.87307706
"103135","103135","041504040103","NY","Upper East Branch Ausable River",25059,101.4102647
"103136","103136","041504040104","NY","Middle East Branch Ausable River",37808,153.0036829
"103137","103137","041504040105","NY","Lower East Branch Ausable River",24275,98.2375265
"103138","103138","041504040201","NY","Chubb River",26498,107.2336963
"103139","103139","041504040202","NY","Upper  West Branch Ausable River",36296,146.8848306
"103140","103140","041504040203","NY","Middle West Branch Ausable River",35478,143.5744991
"103141","103141","041504040204","NY","Outlet Taylor Pond",11805,47.7731823
"103142","103142","041504040205","NY","Black Brook",20133,81.47543238
"103143","103143","041504040206","NY","Lower West Branch Ausable River",20818,84.24753148
"103144","103144","041504040301","NY","Palmer Brook-Ausable River",20055,81.1597773
"103145","103145","041504040302","NY","Ausable River",31630,128.0021818
"103161","103161","041504060101","NY","Fish Creek Ponds",21781,88.14465766
"103162","103162","041504060102","NY","Upper Saranac Lake",26812,108.5044103
"103163","103163","041504060103","NY","Cold Brook",12602,50.99852972
"103164","103164","041504060104","NY","Lower Saranac Lake-Saranac River",31678,128.1964311
"103165","103165","041504060201","NY","Ray Brook",10097,40.86114542
"103166","103166","041504060202","NY","Sumner Brook",35545,143.8456387
"103167","103167","041504060203","NY","Moose Creek-Saranac River",30076,121.7133614
"103168","103168","041504060301","NY","Upper North Branch Saranac River",18298,74.04944428
"103169","103169","041504060302","NY","Alder Brook",15790,63.8999194
"103170","103170","041504060303","NY","Middle North Branch Saranac River",28746,116.3310376
"103171","103171","041504060304","NY","Lower North Branch Saranac River",18746,75.86243756
"103172","103172","041504060401","NY","Union Falls Pond-Saranac River",42208,170.8098669
"103173","103173","041504060402","NY","Silver Lake-Saranac River",15348,62.11120728
"103174","103174","041504060501","NY","True Brook",14349,58.06839414
"103175","103175","041504060502","NY","Behan Brook-Saranac River",27364,110.738277
"103176","103176","041504060503","NY","Kelly Brook-Saranac River",18814,76.13762404
"103177","103177","041504060504","NY","Saranac River",24210,97.9744806
"103207","103207","041504080101","NY","Mount Hope Brook-South Bay Creek",15972,64.63644792
"103208","103208","041504080102","NY","South Bay",13188,53.36998968
"103209","103209","041504080103","NY","Mill Brook",7413,29.99937318
"103210","103210","041504080104","NY,VT","Charter Brook-Lake Champlain",40713,164.7598112
"103211","103211","041504080201","NY","Headwater Lake George",36923,149.4222118
"103212","103212","041504080202","NY","Northwest Bay Brook",19742,79.89311012
"103213","103213","041504080203","NY","Indian Brook-Lake George",38291,154.9583163
"103214","103214","041504080204","NY","Sabbath Day Point-Lake George",19724,79.82026664
"103215","103215","041504080205","NY","Outlet Lake George",34725,140.5272135
"103216","103216","041504080206","NY","La Chute",17711,71.67393746
"103218","103218","041504080302","NY","Putnam Creek",39622,160.3446869
"103219","103219","041504080303","NY","Bullwagga Bay",17565,71.0830959
"103220","103220","041504080304","NY,VT","McKenzie Brook-Lake Champlain",45268,183.1932585
"103225","103225","041504080601","NY","Mill Brook",17966,72.70588676
"103226","103226","041504080602","NY,VT","Hoisington Brook-Lake Champlain",62000,250.90532
"103227","103227","041504080701","NY","Upper Bouquet River",30252,122.4256087
"103228","103228","041504080702","NY","Black River",17627,71.33400122
"103229","103229","041504080703","NY","Middle Bouquet River",32716,132.3970718
"103230","103230","041504080704","NY","Spruce Mill Brook",18961,76.73251246
"103231","103231","041504080705","NY","Headwaters North Branch Bouquet River",29244,118.3463738
"103232","103232","041504080706","NY","North Branch Bouquet River",16513,66.82579918
"103233","103233","041504080707","NY","Lower Bouquet River",29639,119.9448835
"103253","103253","041504081301","NY","Headwaters Little Ausable River",16417,66.43730062
"103254","103254","041504081302","NY","Little Ausable River",31176,126.1649074
"103255","103255","041504081401","NY","Headwaters Salmon River",28709,116.1813037
"103256","103256","041504081402","NY","Salmon River",14451,58.48117386
"103257","103257","041504081501","NY","Headwaters Great Chazy River",22856,92.49503216
"103258","103258","041504081502","NY","Headwaters North Branch Great Chazy River",40974,165.8160416
"103259","103259","041504081503","NY","North Branch Great Chazy River",23353,94.50632158
"103260","103260","041504081504","NY","King Brook-Great Chazy River",39266,158.9040048
"103261","103261","041504081505","CN,NY","Bullis Brook-Great Chazy River",36429,147.4230629
"103262","103262","041504081506","NY","Corbeau Creek",17836,72.17979496
"103263","103263","041504081507","CN,NY","Outlet Great Chazy River",11551,46.74527986
"103264","103264","041504081601","NY","Willsboro Bay",15823,64.03346578
"103265","103265","041504081602","NY,VT","Dead Creek",27565,111.5516959
"103266","103266","041504081603","NY,VT","Little Chazy River",34645,140.2034647
"103267","103267","041504081604","NY,VT","Lake Champlain",227514,920.717306
