"","HUC_12","Pct_Land","Shape_Length","Shape_Area"
"450","010200050408",92.1587055441993,66490.2048055657,114903966.731798
"451","010200050501",99.5520550755693,56834.2757831307,78965085.9955259
"452","010200050502",99.4720194946648,43068.7386938072,73135004.7646393
"453","010200050503",99.5918218593972,79209.8087762447,98772308.6357853
"454","010200050504",96.0504276478156,65457.0151706316,111233849.666933
"455","010200050505",98.1982868957369,56144.0233649349,100565374.689089
"456","010200050506",99.6176442157947,60576.1909117416,83798167.8542828
"457","010200050507",78.7425577518457,76592.2706291683,94466326.6800511
"458","010200050508",99.8686736033943,42184.9475401465,44538028.7722394
"459","010200050509",96.9499530191385,70474.3152277977,72803203.4013593
"460","010200050510",89.162417675802,36743.3923057659,33891250.5100495
"461","010200050601",99.5217707787074,70460.9844283204,114961791.885165
"462","010200050602",92.0456370351986,69506.545656016,123296420.387273
"463","010200050603",94.5557417011928,88592.788087035,89719189.0524689
"464","010200050701",99.6865368220867,55063.1224609309,68591350.6890105
"465","010200050702",99.9797641604886,36553.5214415393,48915186.8456563
"466","010200050703",99.2916710282983,59589.6782320902,103185994.330838
"467","010200050704",99.940302467498,60132.2760650073,67817631.8577878
"468","010200050705",99.8659397622665,40197.9673635405,50358769.8165446
"469","010200050706",99.8688626961205,67677.8976899917,115316403.512863
"470","010200050707",99.6010286730598,83588.8675036805,112349594.948119
"471","010200050801",97.9763319725079,50579.2565926887,87089580.2970489
"472","010200050802",99.825687346486,37869.0738189887,56802553.7404129
"473","010200050803",99.9213708922532,47775.0307804921,72108590.3787156
"474","010200050804",97.1069454042847,69946.8196945762,104183722.400395
"475","010200050805",99.5749138256538,53701.2038682347,73885901.037817
"476","010200050901",99.692776008343,63927.0765697756,95787730.9097447
"477","010200050902",99.7880190942199,72241.3472850588,112914505.029288
"478","010200050903",98.9327898963626,65304.9411577149,67125120.4563762
"479","010200050904",99.8151883613744,49344.789484592,79875910.9144412
"480","010200050905",98.7690620950862,35640.9398628811,54195411.1228782
"481","010200050906",96.6384294742504,34300.3891687544,26769679.2847355
"482","010200051001",99.9283883612242,36160.4312797388,47758123.1666919
"483","010200051002",89.5309150158648,43410.8795737115,52475559.2340897
"484","010200051003",95.6100788340757,77432.759935342,96575023.9521893
"485","010200051004",94.3137175897012,49853.9895120106,89358748.6991547
"486","010200051005",84.406644041608,44035.6779021513,65245781.9560052
"487","010200051006",93.1903115569855,56745.6582907339,90052615.3683621
"488","010200051007",87.3287780073097,81113.949597502,141584454.668609
"489","010200051008",95.1178090323006,49134.8185905552,54594092.9141351
"490","010200051009",67.3339870853146,79322.2120784995,145933083.877988
"491","010300010101",99.211062007573,51018.5106064533,85315043.0606155
"492","010300010102",99.9177647680771,51672.3481984277,91950606.2262114
"493","010300010201",99.3901591493502,44768.7785985172,51790276.4606596
"494","010300010202",99.6555466427594,36383.913370075,57232920.9710064
"495","010300010203",91.6900107508972,42949.6118461219,59432387.3072431
"496","010300010204",98.5711643392213,67306.3861235618,97301815.6716919
"497","010300010205",99.7267671734868,38774.4343031968,55996470.638054
"498","010300010206",98.8622794824535,86830.46752838,146991914.159488
"499","010300010301",83.7267814277095,54126.5585471817,70110046.6384582
"500","010300010302",98.6986104278249,57090.448461132,96973512.6432501
"501","010300010303",92.1014612399901,86598.7405643761,174418701.452151
"502","010300010304",98.5004173502576,55342.4880707629,62524054.9364839
"503","010300010305",100,52771.9910426043,54336391.2249686
"504","010300010306",97.891329654833,60409.931458155,95087421.7439328
"505","010300010307",94.9857414448669,33038.4278970776,45456670.0231637
"506","010300010308",99.3453511259094,51681.4618480754,103789928.872393
"507","010300010309",87.7426617974134,72686.8914859375,98336587.2899453
"508","010300010310",98.4819410686111,56730.0491903378,63318025.9436997
"509","010300010401",99.9510981948248,44307.9271596602,64398645.2508282
"510","010300010402",99.4543650793651,35896.9481387998,43555164.7459449
"511","010300010403",99.6498766610965,49356.8467482417,79166087.4617796
"512","010300010404",80.014606536425,80830.5559332938,172542150.036298
"513","010300010501",99.9765307798822,32704.6033458493,38354694.0504168
"514","010300010502",99.6630562907279,50608.6477447057,80929362.9005937
"515","010300010503",98.7283609172191,40910.2737411584,61508149.4571503
"516","010300010504",92.1859451262854,40267.9681318214,56978417.5433853
"517","010300010505",88.4495928817258,52653.2300602097,64331543.1851988
"518","010300010506",86.8160639005991,54336.7403799023,101404996.245388
"519","010300010507",99.8574891036377,47063.8719200498,86504407.1910175
"520","010300010508",100,28700.5518831467,34575154.6707884
"521","010300010509",100,26818.4938035917,30856484.4727423
"522","010300010510",63.4068364441365,192974.716639921,852122591.058175
"523","010300010601",98.6955297650702,59443.0163719328,86310554.3203572
"524","010300010602",98.2381951263055,47617.5695505359,80670923.4439534
"525","010300010603",87.8553007212898,77834.5395405828,130519079.120323
"526","010300010604",99.2290125148443,43549.2328292182,49266044.5851981
"527","010300010605",96.9911473336612,38710.3299889306,51234868.1356505
"528","010300010606",100,29836.0592213015,37169955.9477577
"529","010300010607",93.3282621416033,77344.6666147899,153816163.265881
"530","010300010608",95.7623110207943,51159.7033915634,51370130.0071693
"531","010300010609",98.8235736582797,67951.7215846208,119647327.89437
"532","010300010610",96.9220212102308,74975.3073613997,72115515.548669
"533","010300020101",96.044780414804,57671.0848004089,93818422.9919708
"534","010300020102",96.1347644603458,49278.8539391088,75472441.3019508
"535","010300020103",99.7517493910102,42310.7697454436,57999165.9273025
"536","010300020104",99.7464948690561,62199.3547664115,133138148.876918
"537","010300020105",97.0517737296261,44794.3107429419,60087255.061113
"538","010300020106",97.6914144015926,78417.3978619061,103069926.14526
"539","010300020201",99.9836818425531,29700.2141568982,38600039.4432237
"540","010300020202",97.8661290924702,70795.8954869622,120538047.897201
"541","010300020203",100,51166.931516187,88267209.4296711
"542","010300020204",99.9731818342214,60835.4685190428,127530121.851843
"543","010300020301",99.8255294550423,52757.0924945676,85631773.3347858
"544","010300020302",84.8106219973973,53728.3087326452,91982907.9453577
"545","010300020303",90.3957248277912,67509.8723879154,139282478.921076
"546","010300020304",77.8337708277769,59387.6776720645,128225834.145526
"547","010300020401",97.217752952248,53639.6083824542,59300609.6978
"548","010300020402",99.6359607470719,53039.5613874351,73899330.0173456
"549","010300020403",99.6865350791479,56143.8896265723,115142311.56059
"550","010300020404",98.2745896424481,43249.8782454082,70735747.9759199
"551","010300020405",92.526927748024,51524.0722644803,90403814.7900696
"552","010300020406",96.4539280381484,61769.0545009031,93411663.5707455
"553","010300020501",98.6728646960718,30917.1378820591,50724218.1573994
"554","010300020502",95.5084111216493,45716.1019023016,90150129.0163717
"555","010300020503",99.3181233381937,37596.5882602606,41970645.8870654
"556","010300020504",98.0536514276461,59265.8222006359,83360391.5498152
"557","010300020505",100,48047.7912849214,64118011.6129225
"558","010300020506",97.7733950723146,89216.2058928018,94459796.4040809
"559","010300030101",98.1491099152458,42791.8058316321,81449559.6548438
"560","010300030102",89.2636941462137,41616.8024279884,75625998.4659469
"561","010300030103",90.2454130215994,39085.9322611345,46501845.0583238
"562","010300030104",97.1315550102595,35271.0728764414,42551959.9880436
"563","010300030105",100,33300.3565759229,48240954.59757
"564","010300030106",88.2058912995223,63087.2654449426,109465783.27518
"565","010300030201",93.0612950967767,46830.4081669653,46837012.5516933
"566","010300030202",99.6727946968503,47856.7451880086,74258128.4901012
"567","010300030203",99.1709722874589,68771.6476596251,114963057.965524
"568","010300030301",95.7699990083722,58980.5213247102,63519156.4166019
"569","010300030302",99.9838372519018,55790.9691971268,83538143.6315099
"570","010300030303",99.6363173494808,40254.5833324714,49502878.7344356
"571","010300030304",97.7750841481007,63832.741576079,89840010.3181972
"572","010300030401",99.7566087485633,46113.1201895594,93184978.4245331
"573","010300030402",99.8386335289931,74350.3275052518,127726922.63493
"574","010300030501",99.9272377814388,40462.7340818142,65574706.7667656
"575","010300030502",99.0984870260524,27691.9899902695,34436398.6653696
"576","010300030503",99.9946778786024,64310.4282421629,101455501.689679
"577","010300030601",96.7002731158559,56086.3192215764,88666553.4678462
"578","010300030602",99.0688386286125,60000.7395026442,80204267.5342178
"579","010300030701",97.9856961320745,60432.0491923399,85686678.3496166
"580","010300030702",99.8920851892212,60888.761289872,85058280.3825998
"581","010300030703",97.7959607018353,65634.8896383105,93741264.1433216
"582","010300030801",100,33294.7875079694,39667817.0723196
"583","010300030802",86.8026967364716,41506.1711012905,60340251.034669
"584","010300030803",96.7957389245857,36482.6187449452,42575872.8909883
"585","010300030804",98.2106481481482,47793.9356857952,38866717.5477102
"586","010300030901",99.600952459151,35054.0967124347,54815035.1644904
"587","010300030902",99.244019049223,56268.766942804,96213753.1243841
"588","010300030903",99.8117025133621,66924.9299325195,153896596.003924
"589","010300030904",99.7996464348851,53240.4850958697,61076591.6644311
"590","010300030905",99.3772678238698,53674.5776473927,110126499.613055
"591","010300031001",99.8266639330513,46202.8094179608,96573498.3583611
"592","010300031002",99.908291525058,35966.8756781525,50057209.0734523
"593","010300031003",99.2865859382334,52289.7692079815,86288895.0419964
"594","010300031004",99.2138782527155,79247.923856445,115176338.696553
"595","010300031101",96.6364513018322,44601.0060960852,69994985.620438
"596","010300031102",97.7122194293778,64586.1575840596,102027184.080609
"597","010300031103",97.4937973308252,65579.0417867759,111003770.769056
"598","010300031201",97.9243160993682,43335.5827412932,54419922.8631063
"599","010300031202",93.5826102513642,38944.4679746248,50306255.7498734
"600","010300031203",99.6073626465428,32114.5673610701,32317645.1803773
"601","010300031204",99.9880924029531,58702.3615826246,98252957.1843875
"602","010300031205",99.8622033213751,35129.0022317292,37869100.498734
"603","010300031206",98.7311679646544,115964.270948266,160531691.264002
"604","010300031301",96.8634636264929,47330.5007199997,66312912.3151089
"605","010300031302",97.2230591221739,73600.4299368339,140409405.58415
"606","010300031401",97.1151307933076,44427.3100753602,71587643.6634008
"607","010300031402",98.903678259625,54803.789614367,62869731.8796036
"608","010300031403",87.8218591987553,38608.5230165719,46283310.5663856
"609","010300031404",99.8059592083136,75203.965588882,125249655.346089
"610","010300031405",99.9442671831241,59937.7939485219,64575930.6853999
"611","010300031501",93.2789101127592,45391.098777088,50605122.8313173
"612","010300031502",96.8420245790644,45904.9791153371,70450806.1798888
"613","010300031503",99.8258452099444,42749.3835176904,56332991.9277394
"614","010300031504",95.0488649878484,28769.0621500241,34807411.2470592
"615","010300031505",99.8712939554125,46646.6993127598,58739485.1493851
"616","010300031506",99.9387040857352,65227.2740101552,136554712.3923
"617","010300031507",93.4059753954306,56336.1699497448,76807609.5285064
"618","010300031601",99.2664478378764,45096.6818992172,63069613.0992096
"619","010300031602",99.8889961995309,65444.4407236081,143497307.715724
"620","010300031603",99.43347552648,35755.8979229361,53383713.665928
"621","010300031604",98.3604091456077,59825.7281685495,95729266.7200672
"622","010300031605",99.2172504390204,80991.6519494835,132232926.068142
"623","010300031606",83.261359194386,64785.9182045107,96725158.8393139
"624","010300031701",93.5633732276393,66556.7174675503,104218708.002347
"625","010300031702",98.1733643307871,81284.1651898356,127366959.592559
"626","010300031801",84.2604111130857,26815.4535422673,30386091.0740723
"627","010300031802",97.5588885085727,47753.438301228,57843142.6085251
"628","010300031803",99.3057384309688,34614.8737472892,37594991.6480528
"629","010300031804",97.7620632279534,44920.5675268285,54072091.5407274
"630","010300031805",95.0672592872048,43497.5673241368,76344777.714416
"631","010300031806",74.396051175571,44435.3166125482,72387477.6802755
"632","010300031901",98.1347497705936,75930.7514069589,153017672.438267
"633","010300031902",99.906629318394,35399.1636520706,41459183.5768934
"634","010300031903",99.2193695865147,42399.9316463568,57885335.2940316
"635","010300031904",98.4496807223607,64791.8039030742,112326600.250454
"636","010300032001",98.3573393753034,40223.4963977328,55587637.50018
"637","010300032002",88.4345144821311,66666.981878396,89031829.3091757
