"","X","huc12","states","name","areasqkm","areaacres"
"99814","99814","190704021204","CN","190704021204",114.02,28174.14
"99825","99825","190704021001","AK,CN","190704021001",139.98,34590.53
"99826","99826","190704022201","CN","190704022201",88.83,21950.59
"99828","99828","190704021703","AK,CN","Baultoff Creek",136.45,33716.37
"99829","99829","190704020501","AK,CN","Kletsan Creek",105.9,26167.6
"99833","99833","190704021505","AK,CN","Outlet Ptarmigan Creek",42.67,10543.11
"99835","99835","190704021802","AK,CN","190704021802",119.85,29615.88
"99837","99837","190704021801","AK,CN","Ivereson Creek-Beaver Creek",137.7,34026.63
"99838","99838","190704021504","AK,CN","Rocker Creek",42.01,10379.67
"99842","99842","190704020503","CN","190704020503",86.22,21305.81
"99844","99844","190704021003","CN","190704021003",125.46,31001.26
"99849","99849","190704020903","CN","190704020903",84.47,20872.57
"99851","99851","190704021202","CN","190704021202",119.24,29463.97
"99854","99854","190704020802","CN","190704020802",115.76,28604.2
"99857","99857","190704022004","CN","190704022004",78.94,19505.62
"99858","99858","190803010501","AK,CN","Yellow Water Creek",97.28,24038.69
"99859","99859","190704021203","CN","190704021203",52.03,12857.26
"99863","99863","190704021902","CN","190704021902",76.52,18908.37
"99869","99869","190704020506","CN","190704020506",120.67,29817.06
"99870","99870","190704021704","AK,CN","Fourmile Creek",40.53,10016.15
"99871","99871","190704021302","CN","190704021302",71.05,17555.95
"99872","99872","190704020703","CN","190704020703",78.47,19390.89
"99873","99873","190704021105","CN","190704021105",43.62,10777.79
"99875","99875","190704020607","AK,CN","190704020607-Nesham Glacier",176.63,43645.96
"99879","99879","190704020502","AK,CN","Cache Creek",50.17,12396.95
"99882","99882","190704022101","CN","190704022101",110.37,27273.19
"99889","99889","190803010605","CN","190803010605",111.64,27588
"99890","99890","190704022203","CN","190704022203",43.39,10722.22
"99892","99892","190704021301","CN","190704021301",113.52,28051.6
"99895","99895","190704020803","CN","190704020803",78.69,19443.85
"99896","99896","190704022001","CN","190704022001",132.81,32816.88
"99897","99897","190803010707","AK,CN","Headwaters Mirror Creek",109.48,27051.99
"99899","99899","190704020504","AK,CN","190704020504",126.82,31336.75
"99900","99900","190803010602","CN","190803010602",57.25,14147.42
"99901","99901","190704020902","CN","190704020902",106.72,26371.41
"99902","99902","190704020904","CN","190704020904",81.73,20196.33
"99903","99903","190803010604","CN","190803010604",144.79,35777.52
"99904","99904","190803010502","AK,CN","Headwaters Scottie Creek",87.67,21662.74
"99907","99907","190704021303","CN","190704021303",66.08,16327.66
"99908","99908","190704021004","CN","190704021004",49.04,12119.09
"99909","99909","190704020905","CN","190704020905",44.35,10959.02
"99910","99910","190704020801","CN","190704020801",162.85,40241.33
"99911","99911","190704020907","CN","190704020907",89.43,22098.84
"99930","99930","190704022102","CN","190704022102",149.28,36887.3
"99933","99933","190704020804","CN","190704020804",116.13,28695.37
"99936","99936","190704021104","CN","190704021104",104.27,25766.88
"99937","99937","190704022006","CN","190704022006",255.13,63044.11
"99938","99938","190704021205","CN","190704021205",147.53,36456.55
"99939","99939","190704021407","AK,CN","Cottonwood Creek",98.22,24271.11
"99944","99944","190704020908","CN","190704020908",107.47,26556.79
"99947","99947","190704020906","CN","190704020906",52.46,12963
"99948","99948","190704021705","AK,CN","190704021705-Beaver Creek",149.47,36934.25
"99949","99949","190704021901","AK,CN","190704021901-Snag Creek",159.69,39460.84
"99951","99951","190704021701","CN","190704021701",123.71,30568.81
"99953","99953","190803010504","CN","190803010504",151.6,37461.31
"99954","99954","190704021002","CN","190704021002",57.2,14133.32
"99957","99957","190803010603","CN","190803010603",94.38,23321.01
"99963","99963","190704020608","AK,CN","190704020608-Klutlan Glacier",336.47,83142.57
"99970","99970","190704020702","CN","190704020702",75.42,18635.71
"99971","99971","190704021206","CN","190704021206",64.22,15868.48
"99972","99972","190704021201","CN","190704021201",147.12,36354.85
"99976","99976","190704020901","CN","190704020901",67.15,16593.55
"99978","99978","190704021904","CN","190704021904",176.28,43560.12
"99982","99982","190704022007","CN","190704022007",85.79,21200.01
"99984","99984","190704020701","CN","190704020701",81.36,20105.18
"99988","99988","190704022003","CN","190704022003",58.85,14541.94
"99989","99989","190704020909","CN","190704020909",256.91,63483.42
"100000","100000","190704020505","AK,CN","190704020505",55.62,13744.15
"100002","100002","190704020805","CN","190704020805",154.74,38238.26
"100003","100003","190803010601","AK,CN","190803010601",77.84,19234.67
"100009","100009","190704022103","CN","190704022103",50.25,12417.55
"100011","100011","190704020806","CN","190704020806",63.19,15614.7
"100012","100012","190704021103","CN","190704021103",100.61,24861.7
"100018","100018","190704021903","CN","190704021903",72.92,18018.49
"100174","100174","190803010606","CN","190803010606",122.55,30283.34
"100222","100222","190803010607","CN","190803010607",169.24,41819.84
"101253","101253","190605060610","CN","190605060610",58,14332.78
"101254","101254","190605061104","CN","190605061104",58.55,14466.78
"101255","101255","190605050603","CN","190605050603",65.7,16235.48
"101257","101257","190605061303","CN","190605061303",60.44,14934.38
"101258","101258","190605060902","CN","190605060902",81.33,20096.39
"101259","101259","190801031608","CN","Outlet Little Flat Creek",141.12,34870.37
"101260","101260","190605060602","CN","190605060602",100.66,24873.28
"101261","101261","190605060301","CN","190605060301",111.98,27671.17
"101262","101262","190605060603","CN","190605060603",88.43,21850.66
"101263","101263","190605061302","CN","190605061302",49.79,12304.48
"101264","101264","190605060703","CN","190605060703",89.07,22010.86
"101265","101265","190801031003","CN","190801031003",126.33,31218.01
"101266","101266","190801031401","CN","190801031401",102.82,25407.11
"101267","101267","190801031901","CN","Upper Schaeffer Creek",78.37,19365.71
"101268","101268","190801032006","CN","190801032006",72.01,17793.23
"101269","101269","190605040403","CN","Lower Fish Creek",123.43,30499.01
"101271","101271","190605061201","CN","190605061201",99.86,24676.44
"101272","101272","190605060801","CN","190605060801",125.9,31111.67
"101273","101273","190605060905","CN","190605060905",71.39,17640.42
"101275","101275","190605060303","CN","190605060303",98.32,24294.68
"101276","101276","190605060307","CN","190605060307",60.54,14960.73
"101278","101278","190801031801","CN","190801031801",102.26,25270.03
"101280","101280","190801030102","AK,CN","Headwaters Ammerman Creek",108.32,26767.48
"101283","101283","190605040307","AK,CN","Outlet Clarence River",110.33,27262.88
"101284","101284","190605061801","CN","190605061801",102.29,25276
"101293","101293","190605061105","CN","190605061105",76.07,18797.19
"101297","101297","190801031507","CN","190801031507-Johnson Creek",123.55,30529.57
"101299","101299","190605060701","CN","190605060701",98.98,24458.93
"101300","101300","190605050403","CN","190605050403",66.33,16389.3
"101302","101302","190801031101","CN","190801031101-Black Fox Creek",89.25,22054.98
"101304","101304","190605060304","CN","190605060304",48.46,11973.59
"101305","101305","190605050310","CN","190605050210-Firth River",91.1,22512.08
"101311","101311","190605061503","CN","190605061503",125.75,31074.69
"101312","101312","190605040301","AK,CN","Headwaters Clarence River",122.14,30182.37
"101313","101313","190605060609","CN","190605060609",63.44,15675.95
"101315","101315","190605050405","CN","190605050405",93.46,23094.84
"101317","101317","190605050306","CN","190605050306",44.66,11035.84
"101318","101318","190801031303","CN","190801031303",187.47,46325.3
"101322","101322","190605061506","CN","190605061506",85.88,21221.1
"101323","101323","190801031403","CN","190801031403",113.21,27975.83
"101324","101324","190801030504","AK,CN","190801030504",100.62,24864.39
"101327","101327","190605050307","AK,CN","190605050307",63.31,15644.62
"101329","101329","190605050802","CN","190605050802",78.39,19369.64
"101330","101330","190605061203","CN","190605061203",103.58,25595.26
"101331","101331","190801031902","CN","Middle Schaeffer Creek",100.18,24753.9
"101332","101332","190605061802","CN","190605061802",64.75,15998.84
"101336","101336","190801031603","CN","190801031603",84.36,20846.04
"101339","101339","190801031001","CN","Upper Dog Creek",90.24,22297.64
"101340","101340","190605050309","CN","190605050309",40.47,10001.55
"101344","101344","190801031505","CN","190801031505-Johnson Creek",91.57,22626.24
"101346","101346","190605060103","CN","190605060103",85,21003.94
"101349","101349","190605060611","CN","190605060611",110.49,27303.03
"101350","101350","190605060503","CN","190605060503",135.35,33446.79
"101351","101351","190801031102","CN","190801031102-Black Fox Creek",104.31,25774.7
"101356","101356","190605060612","CN","190605060612",70.51,17424.51
"101358","101358","190605061804","CN","190605061804",111.13,27461.99
"101359","101359","190605060101","CN","190605060101",109.19,26981.81
"101360","101360","190605061701","CN","190605061701",116.06,28680.19
"101362","101362","190605050604","CN","190605050604",50.04,12365.5
"101363","101363","190605050402","CN","190605050402",75.06,18547.98
"101365","101365","190605061501","CN","190605061501",146.08,36096.66
"101367","101367","190801030407","AK,CN","190801030407-Old Crow River",148.86,36783.68
"101368","101368","190605060105","CN","190605060105",66.58,16452.57
"101369","101369","190605050308","AK,CN","190605050308-Firth River",155.16,38340.75
"101372","101372","190605060401","CN","190605060401",90.86,22452.64
"101376","101376","190801030907","CN","190801030907-Old Crow River",141.82,35044.15
"101377","101377","190605061505","CN","190605061505",101.54,25091.23
"101378","101378","190605060901","CN","190605060901",84.57,20896.87
"101379","101379","190801031604","CN","190801031604",158.37,39132.97
"101380","101380","190605050801","CN","190605050801",97.61,24119.06
"101381","101381","190605050605","CN","190605050605",67.11,16582.7
"101383","101383","190801032001","CN","190801032001",90.38,22334.1
"101389","101389","190801030205","AK,CN","Outlet Bilwaddy Creek",158.96,39278.89
"101390","101390","190801030503","AK,CN","Middle Potato Creek",133.41,32966.47
"101391","101391","190801031703","CN","190801031703",74.48,18403.71
"101394","101394","190605050504","AK,CN","190605050504",96.14,23756.26
"101395","101395","190801031607","CN","190801031607",106.57,26334.64
"101397","101397","190605061307","CN","190605061307",118.48,29276.03
"101398","101398","190801031601","CN","Headwaters Little Flat Creek",161.27,39849.48
"101399","101399","190605060403","CN","190605060403",116.16,28703.19
"101403","101403","190801032004","CN","190801032004",62.44,15429.75
"101404","101404","190605040107","CN","190605040107",74.99,18530.45
"101408","101408","190605061509","CN","190605061509",105.13,25977.58
"101409","101409","190605061705","CN","190605061705",43.57,10766.15
"101410","101410","190605061306","CN","190605061306",56.05,13850.53
"101411","101411","190605050401","CN","190605050401",68.91,17028.46
"101413","101413","190801030703","CN","190801030703",81.76,20204.47
"101414","101414","190605061002","CN","190605061002",122.31,30223.49
"101415","101415","190605061900","CN","190605061900",4836.19,1195048.45
"101421","101421","190801030901","CN","190801030901",120.84,29859.17
"101423","101423","190801032003","CN","190801032003",93.19,23027.27
"101424","101424","190605060402","CN","190605060402",112.69,27845.81
"101426","101426","190801030707","CN","190801030707",102.29,25276.32
"101428","101428","190605050701","CN","190605050701",119.67,29570.8
"101429","101429","190605050706","CN","190605050706",153.33,37889.03
"101433","101433","190801031406","CN","190801031406",66.98,16552.05
"101435","101435","190605040402","CN","Upper Fish Creek",112.26,27741.19
"101437","101437","190605061004","CN","190605061004",123.55,30529.34
"101439","101439","190801031501","CN","190801031501-Johnson Creek",106.46,26307.63
"101440","101440","190801031402","CN","190801031402",128.39,31724.69
"101443","101443","190605061311","CN","190605061311",104.19,25744.92
"101445","101445","190801030604","CN","190801030604",52.14,12883.27
"101446","101446","190801030708","CN","190801030708-Timber Creek",140.23,34651.4
"101447","101447","190605061308","CN","190605061308",78.1,19298.36
"101448","101448","190605061202","CN","190605061202",65.45,16173.62
"101449","101449","190605040110","CN","1906050401010",67.93,16786.66
"101452","101452","190801031502","CN","190801031502",80.79,19962.55
"101453","101453","190605050305","AK,CN","You Creek",46.21,11418.35
"101454","101454","190605050606","CN","190605050606",133.09,32887.78
"101459","101459","190605060906","CN","190605060906",65.03,16068.94
"101461","101461","190605061703","CN","190605061703",70.79,17491.61
"101463","101463","190605050506","AK,CN","Park Peak",114.5,28292.59
"101465","101465","190605050805","CN","190605050805",81.5,20138.14
"101467","101467","190605040111","CN","190605040111-Malcolm River",115.27,28482.99
"101468","101468","190605050705","CN","190605050705",87.77,21688.67
"101469","101469","190605050404","CN","190605050404",172.23,42557.95
"101470","101470","190801031903","CN","Lower Schaeffer Creek",907.78,224317.03
"101476","101476","190605061507","CN","190605061507",87.18,21542.82
"101477","101477","190801030501","AK,CN","Upper Potato Creek",126.52,31263.11
"101478","101478","190605061205","CN","190605061205",105.17,25988.54
"101479","101479","190605040101","AK,CN","Headwaters Malcolm River",80.94,20001.51
"101480","101480","190605061005","CN","190605061005",125.69,31058.69
"101481","101481","190605061204","CN","190605061204",77.72,19205.4
"101484","101484","190605061602","CN","190605061602",63.49,15687.56
"101486","101486","190605060608","CN","190605060608",64.52,15942.89
"101490","101490","190605040106","CN","190605040106-Malcolm River",93.1,23006
"101493","101493","190801030805","CN","190801030805-Timber Creek",164.07,40542.96
"101498","101498","190801030803","CN","190801030803",56.59,13984.33
"101499","101499","190801030505","CN","Lower Potato Creek",90.73,22419.14
"101500","101500","190605050601","CN","190605050601",51.71,12776.77
"101501","101501","190801031204","CN","190801031204-Black Fox Creek",171.86,42466.26
"101502","101502","190605061504","CN","190605061504",66.76,16497.96
"101504","101504","190605060205","CN","190605060205",64.88,16031.81
"101507","101507","190605040406","CN","Backhouse River",87.32,21576.54
"101508","101508","190801030702","CN","190801030702",88.09,21767.51
